지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
762,강진면,2022-06-13 06:00,17.2,280.5,.8,0,989.9,1009.1,99
762,강진면,2022-06-13 07:00,17.7,0,.1,0,989.9,1009,99
762,강진면,2022-06-13 08:00,18.4,93.5,2,0,989.8,1008.8,98
762,강진면,2022-06-13 09:00,20.2,85.4,1.9,0,990.2,1009.2,92
762,강진면,2022-06-13 10:00,21.9,93.7,2.6,0,989.9,1008.7,74
762,강진면,2022-06-13 11:00,22.6,95.8,3.1,0,989.4,1008.2,70
762,강진면,2022-06-13 12:00,23.4,110.3,1.7,0,988.8,1007.5,65
762,강진면,2022-06-13 13:00,24.2,90.4,3.2,0,987.9,1006.5,62
762,강진면,2022-06-13 14:00,23.3,98.6,2.4,0,988,1006.7,62
762,강진면,2022-06-13 15:00,23.9,99,4,0,987.1,1005.7,58
762,강진면,2022-06-13 16:00,24.1,105.8,3.1,0,987,1005.6,57
762,강진면,2022-06-13 17:00,23.4,99.8,2.6,0,986.8,1005.4,60
762,강진면,2022-06-13 18:00,22.7,82.9,3.1,0,986.8,1005.5,63
762,강진면,2022-06-13 19:00,21.8,90.7,2.1,0,986.8,1005.6,68
762,강진면,2022-06-13 20:00,21,84.4,1.8,0,987.2,1006.1,67
762,강진면,2022-06-13 21:00,19.5,84.2,1.9,0,987.9,1006.8,71
762,강진면,2022-06-13 22:00,18.9,88,.6,0,989,1008,75
762,강진면,2022-06-13 23:00,18.3,89.9,1.8,0,988.6,1007.6,81
762,강진면,2022-06-14 00:00,19.2,98.6,2.9,0,988,1006.9,72
762,강진면,2022-06-14 01:00,19.1,98.9,2.7,0,988.2,1007.1,72
762,강진면,2022-06-14 02:00,17.9,94.5,2.8,0,987.4,1006.5,82
762,강진면,2022-06-14 03:00,18.5,86,2.8,0,987.5,1006.5,75
762,강진면,2022-06-14 04:00,16.3,80.6,2.8,0,987.5,1006.7,92
762,강진면,2022-06-14 05:00,16.2,70.9,2.1,0,987.1,1006.3,92
762,강진면,2022-06-14 06:00,15.9,84.9,1,.5,987.7,1007,96
762,강진면,2022-06-14 07:00,16.3,91.6,3.6,0,987.7,1006.9,88
762,강진면,2022-06-14 08:00,16.7,95.2,3.6,0,988.1,1007.3,85
762,강진면,2022-06-14 09:00,16,113.3,3.3,1,988.4,1007.7,89
762,강진면,2022-06-14 10:00,16.1,103.6,2.3,1,988.4,1007.7,94
762,강진면,2022-06-14 11:00,16.5,92.4,1.5,1.5,988.5,1007.7,95
762,강진면,2022-06-14 12:00,16.7,90.2,2.6,2,988.4,1007.6,98
762,강진면,2022-06-14 13:00,18,110.5,2.4,0,987.9,1007,89
762,강진면,2022-06-14 14:00,19.2,102.3,3.1,0,987.5,1006.4,82
762,강진면,2022-06-14 15:00,18.5,101.6,3.2,0,987.4,1006.4,81
762,강진면,2022-06-14 16:00,18.8,100.3,3.3,0,987.1,1006.1,72
762,강진면,2022-06-14 17:00,18.9,102.5,3.4,0,986.8,1005.7,71
762,강진면,2022-06-14 18:00,18.4,111.5,2.8,0,986.7,1005.7,73
762,강진면,2022-06-14 19:00,18.1,102.6,3,0,986.9,1005.9,74
762,강진면,2022-06-14 20:00,17.6,96,2.7,0,986.8,1005.9,78
762,강진면,2022-06-14 21:00,17.9,99.3,3.5,0,987.1,1006.2,76
762,강진면,2022-06-14 22:00,17.8,95.1,3.5,0,987.3,1006.4,76
762,강진면,2022-06-14 23:00,17.6,110.4,2.5,0,987.1,1006.2,77
762,강진면,2022-06-15 00:00,17.5,89.5,2.8,0,986.9,1006,78
762,강진면,2022-06-15 01:00,16.2,77.9,2.7,0,986.6,1005.8,89
762,강진면,2022-06-15 02:00,16.6,83.7,4,0,986.5,1005.7,88
762,강진면,2022-06-15 03:00,15.8,64.9,2.4,2.5,986.3,1005.6,97
762,강진면,2022-06-15 04:00,15.8,79.7,2.2,0,986.5,1005.8,99
762,강진면,2022-06-15 05:00,15.9,79.2,2.9,0,986.6,1005.9,98
